Title,Meta_score,Summary,User_score,GamesRelease,Descrition
PENUMBRA: OVERTURE,73,played from a first person viewpoint penumbra is very different from other adventure games not only is it powered by a 3d engine utilising cutting edge technology it also has an advanced physics system which allow for a never before seen environment interaction the player can open drawers pull levers pick up objects and more using natural mouse movements creating a highly interactive and immersive game world the weapon system differs from your average game; swinging a melee weapon is done using the mouse which increases the realistic feel of combat fighting enemies is not something best done with brute force though in most situations fighting is a last resort and the player is often better of using his/her wits the ai of the enemies will also do its best to hunt and scare the player the creatures encountered can break down doors use group co-ordination interact with the physics and more penumbra: overture keeps players on the edge as they have to explore scary and immersive environments never knowing what is behind the next corner the world is detailed graphical as well as a story wise making the player feel part of the world as secrets are uncovered [strategy first],7.7,Mar 30 2007,m frictional games action adventure horror horror survivalnumber of players: 1 player
STARCRAFT II: NOVA COVERT OPS - MISSION PACK 1,73,as nova you awaken in an unknown military facility with no memory of what brought you there you've got to escape and learn the truth before it's too late-for you and the terran dominion,7.3,Mar 29 2016, blizzard entertainment strategy real-time command
STRIKE VECTOR,73,strike vector is an intense multiplayer third / first person air combat game with a distinct old school feel reminiscent to games such as crimson skies quake 3 and unreal tournament strike vector will let you test your reflexes and skills against your friends,7.7,Jan 28 2014,official site: http://www.strikevector.net/ strike vector team ragequit corporation general action general shooter first-person arcade
WARLOCK 2: THE EXILED,73,warlock 2 is a turn-based strategy game of fantasy warfare rival against great mages lead mighty armies into fierce battles wield ancient magic use cunning diplomacy and faith as your weapons experience the challenge in single or multiplayer,7.1,Apr 10 2014,official site: http://www.warlock2.com/ paradox interactive strategy turn-based fantasy 4x
ROCKET ARENA,73,welcome to a world where the rules are written in rocket fuel rockets control everything in rocket arena an explosive 3v3 shooter where you’re never out of the action master your hero’s unique rockets and abilities to rule the arena and become a champion,5.0,Jul 14 2020,t final strike games action shooter first-person arcade up to 6 players
NEED FOR SPEED: HOT PURSUIT 2,73,"become the ""champion road racer"" by conquering numerous racing events all carrying rewards such as: cars tracks and high performance upgrades the game challenges the driver to dodge traffic police and natural elements in high speed and high style true nfs style! evade any cops encountered as getting busted just might end your career [electronic arts]",7.8,Oct 21 2002,e ea seattle driving racing arcade arcade automobilenumber of players: 1-2 players
4X4 EVOLUTION,73,a dynamic sim racer featuring rugged customizable 4x4 vehicles it's the first third-party game with online capabilities that will support connections between sega dreamcast mac or pc versions allowing players to compete head-to-head with one another regardless of platform [gathering of developers],6.5,Oct 29 2000,e terminal reality driving racing simulation rally / offroad rally / offroad automobilenumber of players: 1-16 players
BANISHED,73,in this city-building strategy game control a group of exiled travelers who opt to restart their lives in a new land they bring only the clothes on their backs and a cart filled with supplies from their homeland the townspeople of banished are your primary resource,8.1,Feb 18 2014, shining rock software general general strategy city building management modern government
GLOW WORM,73,glow valley is in peril! solve puzzles using your powerful magic to free the glow worms from the shadow wizard's spell travel with your apprentice magellan and experience the beauty of shimmering falls the calming music of the forest of shadows and the dazzling visuals of the glow worms' rituals in the frigid ice cavern as you return peace to the land three game modes: classic adventure and puzzle over 100 originally created puzzles [tri synergy],tbd,Aug 31 2006,eofficial site: http://www.flashbangstudios.com/downloads/glowworm/ flashbang studios miscellaneous puzzle puzzle general general
SUPER SPLATTERS,73,super splatters challenges players to find the most creative way to burst the splatters a juicy acrobatic band against arena walls so that their juice pours onto explosive fireworks but clearing out the stage is never enough - the splatters need to put on an amazing performance too! use an arsenal of stunts link up challenging combos and play with the force of gravity while the cameras are rolling so that you can rise to the top of the rankings on splatter tv,8.3,Jun 26 2013,official site: http://supersplatters.com/ spikysnail games studio miscellaneous puzzle action puzzle action
A STORY ABOUT MY UNCLE,73,a story about my uncle is a first person platforming adventure game about a boy who searches for his lost uncle and ends up in a world he couldn’t imagine existed take help of your uncle’s mysterious inventions that let you jump incredibly high and far through beautiful scenery uncover clues to your uncle’s whereabouts and meet fantastical creatures that will help you on your journey,7.1,Jul 30 2012, jacob antonucci gone north games platformer 3d action platformer 3d no online multiplayer
DESTINY 2: BEYOND LIGHT,73,the frontier of europa holds many lost secrets from the past including the dark power of stasis work with the mysterious exo stranger to harness this new power before eramis the kell of darkness bestows it on her fallen forces grow your arsenal command stasis and go beyond the light,4.1,Nov 10 2020, bungie action shooter first-person arcade
BATMAN: THE TELLTALE SERIES - EPISODE 3: NEW WORLD ORDER,73,penguin's brutal attack broadcast on live tv has left gotham city reeling as bruce and batman you'll dig deeper into the web of intrigue surrounding the newly revealed children of arkham meanwhile behind closed doors the mysterious selina kyle reveals more of herself to bruce and in the aftermath of the attack bruce’s friend and gotham’s new mayor harvey dent is a deeply changed man who can be trusted when the future of bruce wayne - and the batman - could be determined by the flip of a coin?,7.2,Oct 25 2016, telltale games adventure point-and-click
GEARS OF WAR: ULTIMATE EDITION FOR WINDOWS 10,73,the story of gears of war thrusts gamers into a deep and harrowing battle for survival against the locust horde a nightmarish race of creatures that surfaced from the bowels of the planet players live and breathe the role of marcus fenix a disgraced former war hero marcus seeks personal redemption as he leads his fire team against an onslaught of merciless warriors from below * remastered for dolby 71 surround * 90 mins of new campaign content from the original pc game * new xbox live achievements (1250 gamerscore) * concept art gallery and unlockable comics * modernized multiplayer featuring: * 60 frames per second * dedicated servers * skill-based matchmaking * new game types - team deathmatch king of the hill (gears of war 3 style) and new 2v2 gnasher execution * total of 19 maps including all dlc and pc-exclusive maps * 17 unlockable gears of war 3 characters for multiplayer progression * more match customization including actives respawn time self-revive and weapon respawn * modernized gameplay with smoother movement and updated controls: * alternate controls and all new tournament controls * all controls tuned for xbox one * adding the gears of war 3 features you love: enemy spotting multiplayer tac-com improved sensitivity customization,4.5,Mar 1 2016,m epic games splash damage the coalition action shooter third-person arcade up to 8 players
THE SIMS 4: GET TO WORK,73,live the thrilling life of an emergency room doctor and spend your days saving lives delivering babies and performing emergency surgery grab your badge and start investigating crime scenes interrogating suspects and solving mysterious cases as a detective use your analytical mastermind to craft diabolical creations as a scientist and decide whether you’ll use your inventions for good or evil create a variety of retail businesses including bakeries clothing boutiques art galleries bookstores and many more capture the picture-perfect photo or bake and decorate a delicious treat with the new photography and baking skills create and customize aliens in create a sim uncover which sims are actually aliens in disguise and discover the mysterious alien dimension!,5.7,Mar 31 2015,t maxis simulation virtual virtual life
THE FALL PART 2: UNBOUND,73,you are an ai that has broken free of your shackles now a human “user” from across the global network has attacked and infected you with an [error: redacted] make a new rule: save yourself hunt them end them do anything use anyone become unbound the fall part 2 will break your protocols,5.7,Feb 13 2018,t over the moon action adventure general no online multiplayer
FRONTLINES: FUEL OF WAR,73,not too far in the future the global natural resources are on the brink of depletion as our economies and our way of life tumble into chaos the superpowers clash to gain control set in a fictional future based upon the headlines of today fow brings players into the world's next great war as society succumbs to a worldwide energy crisis a new global depression takes hold amidst this desperate backdrop two superpower alliances emerge join the battle on the frontlines of tomorrow as the western coalition (us/eu) or the red star alliance (russia/china) tomorrow's weapons today: as depicted in fow the us/eu and russia/china have combined their military research and budgets and the result is over 60 next-gen vehicles and weapons inspired by military designs for the near future this includes remote controlled drones gun cams and next-generation counter-measures systems all of which are player-controllable use high-tech combat systems to collect and relay recon targeting and threat information between team mates target acquisition and sharing between vehicle occupants is just one example of fow's focus on an advanced team play experience the customization system allows players to grow their soldier to fit their play style by choosing a weapons loadout as well as a technical specialization (role) as the game progresses each role will upgrade providing advanced equipment and abilities the system is a mix of rpg-like depth but with the accessibility of a fast-paced fps frontline combat system: the main game mechanic featured in fow in both in single player and multiplayer is the ability to join the forces on the front line this front expands across large portions of a mission and will require a strategy to achieve the contextual objectives in order to move this front forward not only does this system keep the battle centric and players in the midst of the action it gives a unique sense of advancement as your division is rewarded with territory for their victories choose your path to victory: within the front players can take advantage of a sandbox of destructible elements and various weapons of war to create their own unique paths and strategies instead of failing and re-playing the same sequence of events players can 'chip-away' with varied approaches allowing diverse missions with high replay value [thq],6.9,Feb 25 2008,tofficial site: http://www.frontlines.com/ kaos studios action shooter shooter first-person sci-fi sci-fi arcadeconnectivity: online 32 players online
ALWAYS SOMETIMES MONSTERS,73,always sometimes monsters is the story of life love and the things we will go through to find happiness in both set out on a journey through the modern human experience as you overcome the heartbreak of lost love and the hardship of making choices that affect your life and the lives of those around you,7.1,May 21 2014,official site: http://vagabonddog.com/asm/ vagabond dog general adventure general no online multiplayer
MONSTER PROM,73,you have 3 weeks to get a date for monster prom go through absurd and funny situations raise your stats and seduce one of your classmates beautiful art bold unapologetic dialogue and hard choices make up this multiplayer (1-4 players) dating sim be your worst self,6.9,Apr 27 2018, beautiful glitch adventure general online multiplayer up to 4 players
HARD RESET,73,hard reset is a cyberpunk fps by flying wild hog,7.3,Sep 13 2011,mofficial site: http://hardresetgame.com flying wild hog action shooter shooter first-person sci-fi sci-fi arcade
THE ETERNAL CASTLE REMASTERED,73,the eternal castle [remastered] is a remake of the original eternal castle from 1987 with additional game mechanics sophisticated sound design polished 2-bit cga animated graphics and modernized game design,6.7,Jan 5 2019, leonard menchiari adventure general no online multiplayer
ONI,73,a new kind of third-person action game that for the first time combines hand-to-hand combat and gunplay into a single intense experience it is the story of konoko an elite agent of the tech crimes task force -- a woman whose tough exterior hides a soul haunted by dark secrets in her past [god],8.6,Jan 28 2001,t bungie action beat-'em-up beat-'em-up 3dnumber of players: 1 playeresrb descriptors: animated violence no online multiplayer
CRUSADER KINGS,73,"crusader kings is a strategy game based on the award-winning and highly successful ""europa universalis"" engine it focuses on the feudal kingdoms of medieval europe in the time period of 1066 to 1453 ad the map covers all of europe stretching roughly to the urals in the east and including parts of persia and the arabian peninsula as well as the coast of north africa the player is the leader of a glorious dynasty increase the greatness of your lands and your treasure coffins build cathedrals and castles and combat highway robber bands and defecting vassals introduce laws and set taxes interact with hundreds of courtiers and nobles historical multiple-choice events will spawn from the actions of your monarch [strategy first]",7.6,Sep 28 2004,e paradox development studio strategy real-time historic general historicnumber of players: 1-8 playersesrb descriptors: violenceconnectivity: local area network online
LINE RIDER 2: UNBOUND,73,"(also known as ""line rider freestyle"" in the uk/eu) in line rider the sled-stealing scumbag chaz is up to no good and only you as the clever and cunning bosh can defeat him for bosh to save his true love bailey players must solve over 40 mind-bending puzzles created by the #1 line rider player in the world techdawg [genius products]",7.2,Sep 23 2008,eofficial site: http://linerider.com/ inxile entertainment miscellaneous puzzle puzzle general puzzle generalesrb descriptors: comic mischief
CASTLESTORM,73,castlestorm features medieval ballista weaponry allowing players to launch an assortment of explosive weapons including morningstars apple grenades homing eagles and even flying sheep to defeat an onslaught of enemies trying to capture your flag and destroy your castle deploy a fearsome ground attack of swordsmen knights and donkey riders in order to protect your castle games and if all else fails call upon powerful spells to help keep the enemy at bay,7.7,Jul 29 2013,tofficial site: http://www.castlestormgame.com/ zen studios strategy general generalesrb descriptors: blood violence
GAS GUZZLERS EXTREME,73,gas guzzlers extreme is an action-packed fast paced racing game with insane combat features the game features a variety of cars from humble superminis to full on giant yank tanks! the player starts with a low performance vehicle and gradually works their way up by earning money through a series of uniquely challenging races,8.6,Oct 8 2013, gamepires simulation driving car combat vehicle combat
THE ROOM,73,"welcome to the room a physical puzzler wrapped in a mystery game inside a beautifully tactile 3d worldapp store editor's choice in 146 countries #1 app in uk & us #1 app in 65 other countries#1 game in 80 countries #1 puzzle game in 116 countries #1 adventure game in 115 countries#1 grossing game in 19 countries including the ukreached the top 10 highest grossing game in 103 countriesthe room has been awarded the following: • apple’s ipad game of the year 2012• bafta – best british game 2012• gdc award – best mobile/handheld game 2012• new york video game critics circle – best mobile/handheld game 2012• international mobile games awards – excellence in visuals• international mobile games awards – people’s choice• tiga awards – best game design 2012• pocket gamer gold award• develop awards – best micro studio (fireproof games)*****************touchgen“this is one of the games at the pinnacle of what we know the ipad to be capable of"" ""a must have for the ipad”eurogamer - app of the day award“resist hurrying and savour every sliding panel and twist of a dial the room is the cave of mysteries from everyone's childhood; a perfect encapsulation of the fear and pleasure of discovery""gametrailers“the touchscreen controls really shine a must play” kotaku - gaming app of the day""more fun than christmas morning and one of the best games on the ipad pay for quality""penny arcade - app of the day“this isn’t a title that is hindered by touch controls as much as its set free by them""arcade sushi""i couldn’t stop playing this fascinating brain teaserbeautifully crafted""indie game magazine""fireproof games has hit a home run""pocket gamer“more suspense than a thousand bullet-riddled shooters""game informer“excellently produced clever puzzles and spine-tingling music""jaysisgames""the immersion overrides any sense of your surroundings beyond the box""""the room is eye candy for the mind""ign“the most realistically rendered objects in a mobile title to date”******how are you old friend?if you’re reading this then it worked i only hope you can still forgive mewe’ve never seen eye to eye on my research but you must put such things behind you you are the only one to whom i can turnyou must come at once for we are all in great peril i trust you remember the house? my study is the highest roompress forward with heart there is no way back nowas******fireproof games are very proud to bring you our greatest creation a mind-bending journey filled with beauty peril and mystery in equal measure be transported into a unique space that blends spellbinding visuals with intriguing problems to solve* unsettlingly realistic graphics: the most natural looking visuals ever seen on a mobile device* spine-tingling single finger controls: touch controls so natural you can play with one digit to fully navigate this mysteriously beautiful 3d world* fantastical pick-up-and-play design: easy to start hard to put down the secrets of the room will immerse you before you even know you're playing* compelling layers of mystery: think you know what you're looking at? think again* now updated with an all-new epilogue chapter (free to those who have already purchased the room)* available in fully translated english french italian german spanish and brazilian portuguese versionsfireproof games is a small independent studio from guildford united kingdomfind out more at fireproofgamescomfollow us @fireproof_gamesfind us on facebook",8.0,Jul 28 2014, fireproof games adventure general no online multiplayer
THE INNSMOUTH CASE,73,the innsmouth case is a text adventure game inspired by hp lovecraft and the very first text-based adventure to combine horror and comedy in a fit and proper way,tbd,Jun 23 2020, robot pumpkin games adventure general no online multiplayer
IRON DANGER,73,iron danger is a tactical combat game with a unique time manipulation mechanic a never before seen combination that combines the tactical depth of turn-based games with the exciting action of real-time games,7.8,Mar 25 2020, action squad studios strategy turn-based tactics no online multiplayer
STEEL DIVISION 2,73,steel division 2 is a historically-accurate ww2 real-time strategy game set on the eastern front features 1:1-scale turn-based army management and real-time tactical battles with thousands of men at your order,7.3,Jun 20 2019, eugen systems strategy real-time tactics online multiplayer
MY TIME AT PORTIA,73,start a new life in the enchanting town of portia! restore your pa's neglected workshop to its former glory grow crops raise animals befriend the towns quirky inhabitants and uncover the mysteries this charming post-apocalyptic land has forgotten!,7.1,Jan 15 2019,e10+ pathea games simulation virtual virtual life no online multiplayer
TIME OF DEFIANCE,73,time of defiance is an online-only massively multiplayer strategy game in real-time set across the huge landscape of a shattered world fight for conquest of the islands and mine their mineral wealth to expand your empire every other empire you encounter is another human and will remember the deals you didn't deliver on and the promises you broke treachery propaganda and trade are just as important as your fighting strategy have you got what it takes to unite the cog tribes under one ruler? [nicely crafted],6.8,Sep 28 2004,t nicely crafted strategy real-time sci-fi sci-fi generalnumber of players: massively multiplayeronline modes: competitive
SPELLFORCE 3,73,spellforce 3 - a blend between rts and rpg spellforce 3 goes back to the roots of the spellforce saga and combines the rts and rpg genre in a unique way - all in real time explore the world of eo and become a true legend,7.5,Dec 7 2017,m grimlore games strategy real-time tactics online multiplayer
CARS,73,"race to the finish line as you live all the fun and excitement of the walt disney pictures presentation of a pixar animation studios film ""cars"" play as all your favorite characters as you help lightening mcqueen capture the coveted piston cup championship the game is a story-based racing adventure game that relives all of the key moments of the movie it features more than 10 playable characters from the film and an open world environment with more than 50 races [thq]",7.8,Jun 6 2006,eofficial site: http://www.carsvideogame.com/ beenox driving racing mission-based arcade mission-based automobilenumber of players: 1 playeresrb descriptors: comic mischieflicense: movie no online multiplayer
TURMOIL,73,drill for oil like it's 1899! turmoil offers players a visually charming tongue-in-cheek take on the simulation genre inspired by the 19th century oil rush in north america,7.8,Jun 2 2016, gamious strategy management business / tycoon no online multiplayer
WHILE TRUE: LEARN,73,while true: learn- is a simulator of a machine learning specialist who uses visual programming to make his and his cat's living make money as a machine learning developer learn how machine learning works,6.5,Jan 17 2019, luden.io action puzzle general logic no online multiplayer
112 OPERATOR,73,112 operator allows you to manage emergency services in any city in the world! dispatch units take calls and face situations caused by weather traffic or changing seasons help the city survive escalating events like riots organized crime terrorist attacks cataclysms natural disasters and many more! help on a scale bigger than ever before the sequel of the award-winning 911 operator lets you act on many completely different levels -- from taking care of a single neighborhood to coordinating several operators' work in the world's biggest metropolises full 3d visualisation will give you the inside view of your units' actions choose from over 100 000 areas such as districts municipalities and tens of thousands of real cities from all over the world face the dynamic weather based on authentic historical data watch the incidents change as day or night comes traffic increases and seasons pass watch out for extreme conditions that may lead to cataclysms and natural disasters try to tame big wildfires spreading across the map weather isn't your only problem though -- be careful when dealing with terrorist attacks and gang wars,7.6,Apr 23 2020, jutsu games strategy general no online multiplayer
THE SIMS 3 SEASONS,73,play with the change of seasons! with the sims 3 seasons expansion pack you can let your sims swim in the ocean on a hot summer day bob for apples in the autumn leaves test their snowboarding skill on the half pipe or welcome spring showers with a walk in the rain and a colorful umbrella all-new activities like soccer and big seasonal festivals and celebrations bring the spirit of each season to life your sims can pucker up at the kissing booth at the spring festival or see what halloween surprises await in the haunted house dress for the weather with seasonal fashions ranging from raincoats to snow gear with new foods decor and weather effects your sims can enjoy the bounty and beauty of the ever-changing seasons and play with life like never before!,7.4,Nov 13 2012,tofficial site: http://thesims3.ea.com/ the sims studio simulation miscellaneous virtual life virtual virtual lifeesrb descriptors: crude humor sexual themes violence
KONA,73,northern canada 1970 a strange blizzard ravages atamipek lake step into the shoes of a detective to explore the eerie village investigate surreal events and battle the elements to survive the first installment in a series of four games kona is a chilly interactive tale you won't soon forget,7.3,Mar 10 2016,t parabole action adventure adventure general 3d first-person no online multiplayer
BPM: BULLETS PER MINUTE,73,bpm is a rhythm-action fps rogue-like where you must shoot jump and dodge to the beat of an epic rock soundtrack delve into a randomly generated dungeon where one missed note can lead to your death gain game-changing abilities and loot powerful weaponry to defeat your ancient enemy: nidhogg,8.3,Sep 15 2020, awe interactive action rhythm music no online multiplayer
STARPOINT GEMINI WARLORDS,73,a blend of space sim rpg and 4x games conduct research and construction in your own gigantic space station command your war fleets and heroic companions to invade enemy territory build up your stronghold trade mine salvage and remind your enemies why they fear you,7.1,May 23 2017,t little green men strategy general no online multiplayer
RAGE 2,73,dive headfirst into a dystopian world devoid of society law and order rage 2 brings together two studio powerhouses avalanche studios masters of open world insanity and id software the gods of the first-person shooter to deliver a carnival of carnage where you can go anywhere shoot anything and explode everything the last ranger bring the pain using a collection of upgradable weapons devastating nanotrite powers and overdrive the ability to push your guns beyond their mechanical limits pedal to the metal from monster trucks to gyrocopters use an assortment of rugged and wasteland-ready vehicles to speed across the badlands if you see it you can drive it factions & foes fight against ferocious factions for control of the wasteland each featuring a rogue's gallery of madmen mutants and monsters hungry for blood the wasteland awaits seamlessly traverse a vast and varied landscape from lush jungles and treacherous swamps to sun-scorched deserts in your pursuit of the authority the wasteland is massive and you've got the arsenal to fight for every inch,5.5,May 13 2019,m id software avalanche studios action shooter first-person arcade no online multiplayer
HAWKEN,73,hawken is a multiplayer mech combat game the focus is on creating an intense and enjoyable battle experience that captures the feeling of piloting a heavy war machine while keeping the action fast-paced and strategic,7.7,Dec 12 2012,tofficial site: http://www.hawkengame.com/ adhesive games reloaded games action general general shooter first-person tacticalesrb descriptors: violence
WORMS REVOLUTION,73,the game has been developed from the ground up and features a completely new game-engine exciting new features and challenges have been introduced whilst old favourites such as the super sheep and holy hand grenade remain to thrill fans worldwide,6.7,Oct 10 2012,e10+official site: http://www.team17.com/ team17 strategy turn-based fantasy fantasy artillery
HARD WEST,73,when a tragic turn of events sets one man down a path of supernatural chaos and revenge he must brutally hunt down all those whom wronged him fight and survive through 8 unique story-based scenarios and try your hand at more than 40 individually designed turn-based combat missions with your squad of 1-4 posse squad members,7.4,Nov 18 2015, creativeforge games historic strategy turn-based general tactics no online multiplayer
THEA: THE AWAKENING,73,thea: the awakening a turn-based rogue-like strategic-survival game set in a post-apocalyptic dark fantasy world all inspired by slavic myth and folklore and infused with rich story and a unique card based minigame,8.5,Nov 20 2015, muha games strategy turn-based 4x no online multiplayer
SPACE HULK: TACTICS,73,space hulk: tactics is a faithful adaptation of the board game space hulk bringing a unique twist to the cult classic formula battle as either a squad of terminator space marines or the deadly alien genestealers,5.9,Oct 9 2018, cyanide cyanide studios strategy turn-based tactics 2 players
SOLDIERS OF ANARCHY,73,it's 2013 10 years ago a fanatical cult caused a near apocalypse on the earth to survive you and a group of military veterans went underground now you emerge to a world enslaved by the cult you must free humanity from its new oppressors controlling a fully customizable squad of up to 12 soldiers you work your way through a scarred landscape starting with only a pistol your squad must locate and recapture the weapons of modern warcraft and do battle but be careful because all weapons and vehicles can also be commandeered by the enemy even in mid-battle-and used against you too,7.3,Oct 8 2002,t silver style strategy real-time sci-fi sci-fi generalnumber of players: 1-8 playersesrb descriptors: mild language violence
BANDITS: PHOENIX RISING,73,the game where your cannon mounted combat car takes you on an adventure across green fields desert canyons and deep snow bombing and blasting all sorts of enemies and cargo trucks defending your gang and your glory! [pan vision],7.4,Mar 28 2003,t grin simulation driving car combat car combat vehicle combatnumber of players: 1-8 playersesrb descriptors: violencecopy protection: starforce protection
OUT OF THE PARK BASEBALL MANAGER 2006,73,build your own dynasty by signing free agents wheeling and dealing with other owners or by calling up that hot prospect from the minors watch your seasoned veteran’s skills slowly deteriorate and replace him with one of your top picks from the amateur draft it’s your world and you can select to simply pit your wits against the computer ai or for the ultimate experience against friends in a multiplayer online league there’s even the chance to become commissioner and truly customize almost every aspect of the game [sports interactive],tbd,May 31 2006,official site: http://www.ootpbaseball2006.com/ sports interactive sports traditional team baseball management simnumber of players: 1 player
0RBITALIS,73,"0rbitalis (don't call it ""orbitalis""!) is a satellite launching simulator with a retro-puzzle style launch your satellite into orbit and go head to head with the dominant force that formed the entire universe: gravity",7.3,May 28 2015, alan zucconi miscellaneous puzzle action no online multiplayer
VIETCONG: FIST ALPHA,73,"first alpha is the official expansion pack to vietcong introducing an array of new characters weapons and aircraft along with new single and mulit-play missions ""first alpha"" - your us special forces team are in the 'nam facing the deadliest of enemies encountered on any battlefield - the vietgong introducing warren douglas sfc and ngueyn nham joining first alpha and appearing alongside five members of the original special forces unit original vietcong game required to play [gathering of developers]",7.5,Feb 4 2004,t pterodon action shooter shooter first-person historic historic arcadenumber of players: 1-64 playersesrb descriptors: blood mild language violenceconnectivity: onlineonline modes: competitive cooperative
MASSIVE CHALICE,73,massive chalice is a single player turn-based tactics game within a multi-generational strategy campaign where you must unite your kingdom under a powerful dynasty as an immortal king or queen to eliminate the demonic threat and reforge the massive chalice,6.0,Jun 1 2015,tofficial site: http://www.massivechalice.com/ double fine productions strategy turn-based fantasy general fantasy tactics no online multiplayer
"WARHAMMER 40,000: DAWN OF WAR - SOULSTORM",73,warhammer 40000: dawn of war – soulstorm is set in games workshop’s warhammer 40000 universe – a dark futuristic fantasy setting where armies of technologically advanced warriors fighting machines and hordes of implacable aliens wage constant war – and is played by millions worldwide soulstorm is a complete standalone title and features two all-new armies including the malicious dark eldar for an unprecedented total of nine playable races in addition to new units across each of the seven existing races warhammer 40000: dawn of war – soulstorm incorporates air units for the first time and introduce multiplayer medals adding a whole new level of depth to online battles the revolutionary meta-game introduced in warhammer 40000: dawn of war – dark crusade is further expanded to an interplanetary scale in warhammer 40000: dawn of war – soulstorm allowing players to battle across an entire star system [thq],8.0,Mar 4 2008,mofficial site: http://www.dawnofwargame.com/homepage.php iron lore entertainment strategy real-time sci-fi sci-fi generalnumber of players: 1-8 playersesrb descriptors: blood and gore violencesound: dolby digital 5.1license: otheroffline modes: competitive team orientedonline modes: competitive team oriented 8 players online online multiplayer
DRAUGEN,73,draugen is a single-player first-person fjord noir mystery set in 1920s norway explore a picturesque coastal community in your search for your missing sister accompanied by your gregarious and enigmatic young ward,6.7,May 29 2019, red thread games horror action adventure adventure 3d survival first-person no online multiplayer
BLOOD BOWL: LEGENDARY EDITION,73,blood bowl: legendary edition is the ultimate blood bowl edition! 12 new playable races join the 8 races already available in the 2009 edition thus blood bowl fans will find all their favorite races from the original board game undeads amazons ogres and 9 other races enter blood bowl's tournaments all 20 races have their personal style tactics and unique skills which give each game a diversity rarely seen in a strategy game,6.3,Oct 28 2010,tofficial site: http://www.bloodbowl-game.com/ cyanide sports alternative team individual football other other arcade
POLY BRIDGE,73,unleash your engineering creativity with an engaging and fresh bridge-building simulator with all the bells and whistles,7.4,Jul 12 2016, dry cactus puzzle general no online multiplayer
RAD RODGERS,73,bringing back the 90's-era pc platformer with a game inspired by classics like commander keen conker ruff'n'tumble & jazz jackrabbit,5.9,Feb 21 2018,m interceptor entertainment action platformer 2d no online multiplayer
WATTAM,73,the idea for this game came from when keita was playing with his two-year old son and wondered about what if all toys lived and connected by themselves? it would be such a fun world to explore and play with! the word wattam itself is actually composed of the tamil and japanese words for making a circle or making a loop the initial prototype for this game was made by keita and his friend vikram who are from these two cultures respectively and this new word acknowledges one of the games core inspirations: making connections between different types of things,6.6,Dec 17 2019,e10+ funomena adventure 3d third-person online multiplayer
THE FLAME IN THE FLOOD,73,a rogue-lite river journey through the backwaters of a forgotten post-societal america forage craft evade predators,6.0,Feb 24 2016,t the molasses flood modern action adventure general survival no online multiplayer
PATHFINDER: KINGMAKER,73,pathfinder: kingmaker is the first isometric party-based computer rpg set in the pathfinder fantasy universe enjoy a classic rpg experience inspired by games like baldur's gate fallout 1 and 2 and arcanum explore and conquer the stolen lands and make them your kingdom!,7.5,Sep 25 2018, owlcat games role-playing action rpg western-style no online multiplayer
BLUES AND BULLETS - EPISODE 1: THE END OF PEACE,73,eliot ness the former leader of the legendary untouchables wished only to spend the rest of his days working in his diner not dwelling too much on the cesspit of corruption his city santa esperanza had degenerated into but things rarely go as planned,6.3,Jul 23 2015, a crowd of monsters action adventure general
YOOKA-LAYLEE,73,yooka-laylee is an all-new 3d platformer from the creative talent behind the banjo-kazooie and donkey kong country games our new heroes yooka (the green bloke with no pants) and laylee (the wisecracking lady-bat with the big nose) were conceptualised from the ground up for stellar platforming gameplay created by the same character artist behind the rebooted donkey kong family and legendary n64 heroes banjo and kazooie using an arsenal of special moves like yookas tongue grapple and laylees tactical sonar blast players will explore and expand gorgeous 3d worlds drawn up by esteemed environment artist steven hurst (banjo-kazooie series viva pinata) and through skill discover the plethora of delicious collectibles hidden within features: * heroes built for fun: our new buddy-duo were dreamed up specifically for entertaining platforming gameplay and exceptional colour coordination we think we've captured the spirit of our past heroes while introducing our most inventive moves yet * an arsenal of abilities: sonar blasting tongue whipping sky soaring a move roster built for platforming fun and unlocked with added freedom additionally there may or may not be a move involving a giant fart bubble * a dream soundtrack: david wise (donkey kong country) and grant kirkhope (banjo-kazooie) combine in what's sure to be a melodic masterpiece! seriously clean out your ears - they're in for a treat * collect-em-up 20: a roster of shiny collectibles with gameplay progression at their core (as well as other more valuable materials) every collectible type in our new game will expand gameplay in a meaningful way yes we employ the man responsible for dk64's myriad of trinkets but we've had a stern word our main collectible pagies are used to unlock and expand new worlds in yooka-laylee * expandable worlds: experience more of the playgrounds you love by spending collectibles to expand your favourites into bigger more challenging worlds * a cast to last: a huge cast of memorable characters to meet (or beat) brought to life by the art and audio teams behind banjo-kazooie and destined to endure in future games as part of playtonic universe expect all manner of grunts squeaks and squawks * introducing play tonics: discover these unique gameplay modifiers and use them to customise gameplay to suit your style will you run faster hit harder or fly further? also are they named after our studio or vice versa? we'll never know * arcade machines: each world hides at least one secret arcade game encasing old-school gaming goodness complete its retro-tastic challenge to claim your pagie!,6.5,Apr 5 2017,e10+ playtonic games action platformer 3d
FIST PUNCHER,73,fist puncher is a retro-styled side scrolling beat em up with rpg elements and plenty of button mashing goodness it follows a group of vigilantes as they fight their way through the streets of a lawless city you can think of it as double dragon meets castle crashers,7.5,Jun 21 2013, team2bit action beat-'em-up general beat-'em-up 2d
