Title,Meta_score,Summary,User_score,GamesRelease,Descrition
TOUR DE FRANCE 2017,65,play as the greatest champions and live an exciting tour de france 2017 on consoles or become a sports manager on pc and lead your favorite pro team to victory,tbd,Jun 15 2017,e cyanide cyanide studios sports individual biking
HOME SWEET HOME,65,inspired by thai mythology and beliefs home sweet home throws players into a dark and twisted labyrinth where a miasma of fear fills the air dread bleeds through cracks in the ceiling and seeps down through broken floorboards,6.5,Oct 16 2018, mastiff action adventure survival adventure 3d first-person no online multiplayer
MONSTER ENERGY SUPERCROSS - THE OFFICIAL VIDEOGAME 2,65,all the thrills of the monster energy ama supercross 2018 championship live the life of a pro put yourself to the test in the compound tackle challenges manage your events and attract new sponsors to earn fame and unlock new content,6.3,Feb 5 2019, milestone s.r.l racing arcade automobile up to 12 players
LOVECRAFT'S UNTOLD STORIES,65,lovecraft's untold stories is based on hp lovecraft's stories you will experience first-hand the cosmic horror created by the genius of providence every character will go through an investigation that will take them through different locations from the creepy old victorian mansion to the abandoned hospital where forbidden experiments take place or the jungle where lost tribes celebrate forgotten rituals just to name a few levels are randomly generated: it will be a different experience every time you play also they vary depending on the character you're playing with look for items and clues to unlock secrets and new stories!,tbd,May 10 2019,t badland publishing role-playing action adventure general roguelike no online multiplayer
F1 2015,64,honda returns and once more forges an alliance with mclaren which also welcomes back fernando alonso sebastien vettel moves to ferrari and alongside a new generation of exciting young drivers on the grid will attempt to halt the winning start mercedes have made in the new era of formula 1 the race calendar for 2015 also features a new circuit with a return to mexico for the first time in over 20 years,6.2,Jul 21 2015,e codemasters racing simulation automobile
EXTREME EXORCISM,64,extreme exorcism is an action platformer with a spooky twist you assume the role of mae barrons tiny medium at large who is tasked with ridding a haunted house full of evil spirits instead of using seances and crystal balls mae uses rocket launchers swords and a kick-ass arsenal to get her point across unfortunately for her with every ghost she kills another takes it's place copying everything she did the round before,tbd,Sep 23 2015,e10+ golden ruby games action platformer 2d
CONAN EXILES,64,you are an exile outcast and downtrodden sentenced to walk in a barbaric wasteland where the weak are crushed and only the strong can live here you must fight to survive build and dominate the world alone on your own server or with enemies and allies in online multiplayer journey through a vast seamless world filled with the ruins of ancient civilizations and uncover its dark history and buried secrets as you seek to conquer and dominate the exiled lands yourself start with nothing but your bare hands and forge the legacy of your clan from simple tools and weapons to gigantic fortresses and entire cities enslave the bandits of the exiled lands to do your bidding by breaking them on the grueling wheel of pain sacrifice the beating hearts of your enemies on the blood-soiled altars of your god to seize true power and glory summon the colossal avatar of your god and see them lay waste to your enemies and their homes just remember: in this brutal land of vengeful gods bloodthirsty cannibals and vicious monsters survival is more than tracking down food and water explore mysterious ruins in search of treasure and knowledge but beware the risk of your mind being corrupted by the dark forces of the world traverse vast sand dunes and seek shelter from scouring sandstorms sweeping across the burning sands march into war against your enemies and unleash your savage fury in brutal combat go in unprepared and it will be your head rolling and limbs flying conan exiles is not an empty sandbox it is a world rich in history where you must discover the knowledge and secrets of ancient civilizations as you struggle to build your own * survive the barbaric wasteland in the world of conan the barbarian survival is more than being well-fed and hydrated here you must weather scouring sandstorms save your mind from being corrupted and going insane and fight vicious monsters from the darkest holes of the earth * build your legacy in a vast seamless world journey through a huge seamless world filled with danger and opportunity exploring everything from sand dunes to towering ruins harvest resources to craft tools and weapons then build everything from a small settlement to entire cities * discover the dark history of ancient civilizations explore shadow-haunted ruins of ancient civilizations and discover great treasures and knowledge learn about the people who inhabited this world before and what led to their demise through inscriptions wandering npcs and the environment itself * call upon the power of the gods cut out the hearts of your enemies and sacrifice it upon the altars of your god to earn their blessing summon and take direct control of huge towering avatars and wreak havoc on your enemies as you crush their homes and drive them from their lands * defend your land with an army of slaves enslave the criminals of the exiled lands and force them to join your cause and defend your territory put them through the grueling wheel of pain to break their will then turn them into archers crafters entertainers and more find rare thralls for the greatest rewards! * dominate your enemies march forth to war against your enemies use explosives and see their fortifications crumble to dust then unleash your savage fury with brutal attacks that will see heads rolling and limbs flying find or craft a wide range of weapons and armor * play together or alone play alone locally or fight for survival and dominance in persistent multiplayer on public servers you can also host your own server and invite others to join you in a world where you have full control of the rules and settings want to play with just handful of friends? try co-op mode! * control your experience when playing alone locally or on a server you are the administrator of you have access to a range of in-game tools these allow you to change progression speed spawn monsters turn yourself invisible deactivate avatars and much more be the dungeon master of your own server! * play with mods download conan exiles mods directly from the steam workshop to customize your game experience you can also download the custom conan exiles unreal editor and start creating your own!,5.8,May 8 2018,mofficial site: http://www.conanexiles.com/ funcom action adventure survival up to 40 players
INNERSPACE,64,innerspace is an exploration flying game set in a world where physics are inverted take the role of an unnamed cartographer to explore the various bubble-worlds collect relics and encounter each bubble’s mythical demigod in order to discover more about the universe its history and its future,3.6,Jan 16 2018,e polyknight games simulation flight civilian no online multiplayer
THE GOLF CLUB,64,the golf club is hb studios' next generation golf simulation what really takes the golf club into the next generation is the procedural generation of courses and depth of social interaction the course creator can generate a brand new course in seconds which can be shared and played immediately online with friends and other gamers across the world there are also full editing capabilities for courses tournaments and tours challenge your friends on a new or existing course in real time or try to beat their best recorded round add to this a myriad of stat tracking and personal bests of friends and rivals to beat notifications challenges and social media integration,5.4,Aug 19 2014,eofficial site: http://thegolfclubgame.com/ hb studios multimedia traditional sports individual golf sim
SHOOT 1UP DX,64,instead of stowing each 1up you collect each new ship becomes playable immediately resulting in an ever-growing armada of destruction! with your home world ruined lead your detached battalion's charge by destroying the mechanical-tentacle hybrid attack forces responsible for your pain play through 8 challenging shoot-em up stages complete with branching paths nasty bosses and secret powerups collect up to 30 player ships to use at once and fire the deadly plasma auger beam to vanquish the biggest foes!,tbd,Dec 4 2020, mommy's best games action shooter shoot-'em-up top-down no online multiplayer
OVERRIDE: MECH CITY BRAWL,64,no gears no glory! control gigantic fighting robots and duke it out across fantastic cityscapes in this 3d mech-based brawler! epic and explosive battles await with anime-inspired mechs in local and online versus game modes party co-op with two to four players and a single-player campaign,6.9,Dec 4 2018,t modus action general up to 4 players
SPHEROIDS,64,"save the cube world from the dangerous rounded spheroid aliens in spheroids you take control of lucas a jumpy canadian boy who sets out on an adventure with his crazy scientist companion otto after it's discovered that the government has been hiding alternative universes from the cubic world they live in unfortunately these alternative universes contain spheres that wish to turn everything round so it's up to lucas to save the world from these dangerous aliens: the spheroids throughout spheroids' 32 levels youll encounter many different environments with multiple hazards to avoid and enemies to destroy items such as the ""modified drilling hoo""k otto lends lucas will help you traverse the environment with ease with many more to find throughout",tbd,Feb 10 2017,e eclipse games action platformer 2d
ASSASSIN'S CREED UNITY: DEAD KINGS,64,following the incidents of assassin’s creed unity arno’s quest for redemption leads him to the town of saint denis then known as franciade there he is dispatched on a mission that takes him to the bowels of the city an intricate network of catacombs and deep caves that hold the remains and best-kept secrets of past french kings to unearth the dark mysteries that lie beneath the basilica arno is equipped with a lantern to guide his way and will gain access to the guillotine gun a powerful weapon made for both long-range destruction and deadly close-quarter combat,5.6,Jan 13 2015,m ubisoft ubisoft montreal action adventure historic open-world
THREE FOURTHS HOME: EXTENDED EDITION,64,in her mid-20's kelly has been forced to move back to nebraska back to that flat expanse that seemingly endless sea of rustling cornstalks peppered by rusty silos and rustier towns a typically intense midwestern storm is approaching while kelly is out; she has to get home in the 20 miles between her grandparents' crumbling barn and her parents' house she receives a phone call from her mother assume the role of kelly during her drive through the storm in three fourths home: extended edition while driving through a stylized representation of rural nebraska players navigate an extended conversation between kelly and her parents and younger brother through dialogue choice and simple driving mechanics this critically-acclaimed visual short story explores a specific moment of these characters' lives and their relationships with one another the extended edition of three fourths home includes an epilogue that expands on the story of the main game set at a bus stop in snowy minnesota this epilogue examines kelly's past as well as the effects that the events of the main story have had on her,3.5,Nov 27 2015,m [bracket]games adventure general text
D/GENERATION HD,64,in the near future a company called genoq has developed a range of bioweapons that have escaped into the companys headquarters your character is a jetpack courier that has to deliver an important package to genoqs leading researcher derrida and is oblivious to the danger until the doors lock behind him he has to fight his way through ten floors of grenade turrets electrified panels laser fences and all the mutant bioweapons to deliver his package and find out how to escape on the way to the top he will meet survivors of the attack and will need to communicate with them to find clues and rescue them for extra lives d/generation was an immensely popular isometric puzzle game written in 1991 by robert cook for pc/dos and ported by john jones-steele to windows and amiga/cd32 d/generation hd has been recreated from the original source code and contains all the original features and puzzles but in glorious hd graphics,tbd,Feb 12 2016,e10+ west coast software puzzle general
THE WALKING DEAD: THE TELLTALE SERIES - A NEW FRONTIER EPISODE 5: FROM THE GALLOWS,64,after society was ripped apart by undead hands pockets of civilization emerge from the chaos but at what cost? can the living be trusted on this new frontier? telltale’s latest episodic adventure in the world of the walking dead is now available on all your favorite devices,6.1,May 30 2017,m telltale games adventure point-and-click
NECROMUNDA: UNDERHIVE WARS,64,deep below the nightmarish polluted hive cities of necromunda in the twisted vertiginous dark tunnels of the underhive rival gangs fight to the bitter end for personal power wealth survival and the honour of their houses only the strongest survive lead customize and grow your gangs of escher goliath and orlock specialize each member and send them to battle in hazardous dystopian environments exploit the terrain in tactical gunfights: climb raised walkways to take advantage set traps and ambush foes to force them into bloody melee engagements learn new skills loot equipment and bring your evolved gang to 4-player online gang fights,4.8,Sep 8 2020,m rogue factor strategy turn-based tactics up to 4 players
BITE THE BULLET,64,satisfy your appetite for destruction in this roguelite rpg shooter where you must eat to powerup your character weapons and abilities consume strange species to add new entries to darwincorp's mysterious compendium catalyze crafting fermentations in your belly by eating enemies! explore three branching skill trees based on your diet - remember you are what you eat!,tbd,Aug 14 2020, mega cat studios action platformer 2d no online multiplayer
ASSASSIN'S CREED CHRONICLES: INDIA,64,assassin's creed chronicles: india throws you into the tension between the sikh empire and the east india company in 1841 when a master templar arrives with a mysterious item that used to belong to the assassin order arbaaz mir must discover why he's come steal back the item and protect his friends and his lover,5.3,Jan 12 2016,t ubisoft climax studios action adventure linear
DANGER ZONE,64,welcome to the danger zone a virtual crash testing facility where you're tasked to survive a variety of challenging and deadly scenarios with real-world vehicle physics with explosive gameplay your goal is to cause as much explosive and creative damage as possible [xboxcom],5.0,Oct 10 2017,e10+ three fields entertainment racing general arcade automobile no online multiplayer
PATHOLOGIC 2,64,pathologic 2 is an open world survival horror game where you fight against a devastating plague as the only sane medic around save the town before it's fully consumed,7.4,Dec 12 2019,m ice-pick lodge action adventure survival no online multiplayer
JAGGED ALLIANCE: RAGE!,64,jagged alliance returns with a new take on turn-based tactics adventure elements and the well-known quirky mercenaries set 20 years after the first jagged alliance this spin-off lets you experience a road trip into a jungle hell to test your mind and body to the limits this time it’s just you and a few allies versus an entire island ruled by a drug overlord and his crazed army do you have what it takes to rise to old glory?,3.0,Dec 6 2018,m handygames strategy turn-based tactics 2 players
PLANET OF THE EYES,64,an atmospheric narrative-platformer about a service robot stranded on a mysterious planet planet of the eyes features a stunning visual mix of puzzle and platforming challenges an original musical score and fully voiced audio logs left by another survivor,5.5,Sep 12 2017,e10+ coco cucumber cococucumber action platformer 2d
KAIJU PANIC,64,kaiju panic is an action-strategy game in which you have to rescue survivors and guide them to the safety while defending against the giant monster kaiju take control of the field commander build fight and rescue your way through a wide variety of locations around the world [xboxcom],tbd,Oct 9 2015,e10+ mechabit ltd strategy real-time command
BATMAN: THE ENEMY WITHIN - EPISODE 2: THE PACT,64,harley quinn the standout character in the episode exhibits a drastic shift in her power dynamic with joker,3.8,Sep 26 2017,m telltale games adventure point-and-click no online multiplayer
WE HAPPY FEW,64,we happy few is the tale of a plucky bunch of moderately terrible people trying to escape from a lifetime of cheerful denial set in a drug-fuelled retrofuturistic city in an alternative 1960s england you’ll have to blend in with its other inhabitants who have their own set of not-so-normal rules,5.8,Aug 10 2018,m compulsion games action adventure general no online multiplayer
VIKINGS: WOLVES OF MIDGARD,64,fear the wolves they are cold they are hungry - and they will stop at nothing to survive ragnarok legend has it that when the coldest winter descends the jotan will return to take their vengeance against the gods of asgard the world is on the road to perdition and the fate of midgard hangs in the balance but when the fire and frost giants begin to merge their armies they encounter the clan of the ulfung the wolves of midgard bloody but unbowed following the destruction of their village this notorious band of ostracized viking warriors are determined to seize their destiny and save the world as clan chief you must save midgard from complete annihilation and spearhead the charge to vanquish the fiendish creatures of the fimbulwinter * fantasy meets norse mythology travel the realms of earthly midgard freezing niflheim and boiling balheim either as a fierce viking warrior or merciless shieldmaiden *the deadly fimbulwinter withstand the deathly colds and protect yourself from exposure to natures wrath in order to survive * tribute to the gods collect blood from fallen enemies and sacrifice it at the altar to gain gifts from the gods to enhance your powers * berserker rage let your anger take hold by activating rage mode to overwhelm your enemies in bloodthirsty combat * the art of combat perfect your skills with each weapon to unlock their true potential including swords bows and spell-powered canes * the power of the gods make the abilities of the gods your own by equipping power-infused amulets like the talismans of thor or loki put your new skills to the test by competing in the trials of the gods to earn further rewards * teamwork team up with a friend and journey to the shores of midgard together in an epic two player online co-op mode choose between four difficulty levels to suit your skills and talents do you dare attempt the unrelenting hardcore mode?,7.2,Mar 28 2017,m games farm role-playing action rpg
N.E.R.O.: NOTHING EVER REMAINS OBSCURE,64,nero is a fully story driven first person game filled with puzzles that are heavily connected with the environments and with the past of the main characters the more the player is going to explore the better he will be rewarded with pieces of narration that will help him to understand the truth behind this next-gen visual novel [storm in a teacup],7.6,May 15 2015,e storm in a teacup miscellaneous adventure puzzle general 3d first-person
THE CREW,64,take part in a wild ride to infiltrate and overtake the 510s a gang that has grown up around detroit's illegal street racing scene you will need to grow your rep in the underground racing scene and sabotage their activities city-by-city throughout a fully-open world united states maneuver through the percolating streets of new york city and los angeles cruise down balmy miami beach or trek through the breathtaking plateaus of monument valley each locale comes with its own set of surprises and driving challenges to master on your journey you will encounter other drivers on the road - all potentially worthy companions to crew up with or future rivals to compete against,5.7,Dec 2 2014,t ubisoft reflections ivory tower gt / street driving racing simulation gt / street automobile
LASERLIFE,64,do our memories die with us or do they live on somewhere waiting to be discovered? somewhere in the cosmos the body of a long dead astronaut floats alone through space a strange presence with the power to rebuild memories and relive lives attempts to stitch together a humans past discover the experiences of a human life in this story of first contact navigate time and space through collecting memory molecules merging the molecules to build memories then energizing the astronaut with the completed memories to rebuild its past,tbd,Oct 14 2015,e choice provisions action shooter rail
TOUR DE FRANCE 2020,64,experience the intensity of the tour de france with the official game to wear the yellow jersey on the champs-elysees you will need to take risks attack sprint and perfect your race tactics try out the new immersive first-person camera and test it in the iconic liege-bastogne-liege race or with the all-new time-trial gameplay features - all 21 official stages of the tour de france 2020 the classic liege-bastogne-liege race for the first time in tour de france redesigned more realistic time-trials you must manage your stamina and riding position to improve your aerodynamics and achieve the best time new first-person camera for greater immersion more attacking and opportunistic peloton improved race interface with more details about your surroundings (competitors route descents etc) online mode: redesigned matchmaking system,tbd,Jun 4 2020,e cyanide sports individual biking 2 players
SUPER LUCKY'S TALE,64,follow lucky the ever-optimistic energetic and lovable hero on his quest to find his inner strength and help his sister rescue the book of ages from jinx jinx is the scheming and mysterious villain trying to reshape the world but for what reason? test your skills with puzzles and nerve wracking obstacle courses plus surprise levels and hidden “foxholes” showing up where you least expect them challenging lucky to use his wits and skill explore hidden secrets of new worlds with lucky’s signature burrow move dive into unpredictable foxholes or try devilish side scrolling challenge levels to unlock additional rewards [xboxcom],7.0,Nov 7 2017,e playful corp. 2d action platformer 3d no online multiplayer
KING ODDBALL,64,squash puny humans in this outlandish ps4 puzzle game how hard can it be? use just a single button to cause mayhem - crush as many targets as possible by releasing a boulder suspended by the king's giant tongue with more than 120 increasingly challenging levels on the road to world domination master king oddball by anticipating how boulders roll bounce and launch from explosions,tbd,Sep 9 2016,e10+official site: http://itunes.apple.com/app/king-oddball/id553174450?ign-mpt=uo%3d5 10tons ltd 10tons puzzle action
MEGATON RAINFALL,64,become an indestructible interdimensional superbeing in this 1st-person superhero game and save earth from an alien invasion with unprecedented freedom of movement as you fly through buildings break the sound barrier and accelerate to extraordinary speeds then rise above the atmosphere circumnavigate the earth in seconds and get ready for your next battle,tbd,Aug 8 2018,e10+ pentadimensional games action general no online multiplayer
SUPER BOMBERMAN R,63,new characters from the popular game series ratchet & clank make an appearance hailing from the solana galaxy ratchet bomber is here with his trusty pal clank strapped to his back it’s time to save a whole new galaxy as the duo team up to bring their own brand of destruction to super bomberman r,6.5,Jun 12 2018,e10+ konami puzzle action arcade up to 8 players
RESIDENT EVIL 6,63,resident evil 6 is a survival-horror game that continues the struggle against the series' signature zombie inducing bio-terror while raising the bar with all new game functionality players enjoy a diverse play experience highlighted by the ability to select between three scenarios featuring multiple characters and intertwined storylines within these scenarios both stories and action cross paths additional features include zombies as well as new enemies upgradable firepower and characters vehicle based options the mini-game based mercenaries mode and single-player and co-op play options,7.0,Mar 29 2016,mofficial site: http://www.nohopeleft.com/ capcom action adventure survival
IT CAME FROM SPACE AND ATE OUR BRAINS,63,your name is jerry you're balding and you know how to handle a gun you somehow managed to survive the invasion of a merciless alien species the kind that feeds on human brain things look bad when you wander the city looking for gear and weapons to survive as pink light emitting aliens try to corner you you realize there is only one thing left to do: set a new high score and die like a badass,tbd,Jan 28 2020,e10+official site: http://www.kongregate.com/games/protocannon/it-came-from-space-and-ate-our-brains triangle studios action general shooter shoot-'em-up top-down up to 4 players
DOGOS,63,putting the player in the shoes of desmond phoenix a skilled pilot in command of sophisticated ships equipped with various types of powerful weapons dogos invites you to explore 14 original open world levels completely made in 3d giving players the opportunity to meet goals from any angle they can imagine! intensive action an insane amount of shooting and explosions (not kidding a lot of explosions) all accompanied by an incredible and catchy soundtrack,tbd,Sep 7 2016,e10+ internet url s.a. action shooter shoot-'em-up top-down
CITADEL: FORGED WITH FIRE,63,a massive online sandbox rpg with elements of magic spellcasting and inter-kingdom conflict as a newly minted apprentice of the magic arts you will set off to investigate the dangerous world of ignus your goal: create a name for yourself and achieve notoriety and power among the land's ruling houses,6.0,Nov 1 2019,t blue isle studios role-playing action rpg up to 40 players
SNIPER ELITE III,63,sniper elite 3 continues the story of elite oss sniper karl fairburne during world war ii the title takes players to the unforgiving yet exotic terrain of wwii’s north africa conflict in a battle against a deadly new foe,6.6,Jul 1 2014,mofficial site: http://www.rebellion.co.uk/ rebellion shooter historic action shooter third-person tactical historic up to 12 players
8DAYS,63,the world has been dominated by dark forces since the beginning of human history known as the masters of mankind by those directly under their control these forces will use any means necessary to protect their own interests including starting warsin 8days the mercenary company god (gold oil and diamonds inc) and the 8days magazine are two modern instruments used to control the masses god is primarily a peacekeeping force and 8days ensures the bias of public opinion in 8days players take on the role of lola “wasp” and mike “ghost”,tbd,Feb 7 2017,m santa clara games badland games action shooter shoot-'em-up top-down no online multiplayer
LAYERS OF FEAR 2,63,layers of fear 2 is a first-person psychological horror game with an emphasis on exploration and story players control a hollywood actor who heeds the call of an enigmatic director to take on the lead role in a film shot aboard an ocean liner beware for all may not truly be what it seems,6.5,May 28 2019,m bloober team action adventure survival no online multiplayer
RIFTSTAR RAIDERS,63,the spiral arm has been plunged into chaos hordes of warswarm a hive-mind of alien ai have waged war on humanity and it’s fallen to the poster boy for the federation’s “most wanted” to save the galaxy… and turn a profit,tbd,Feb 28 2018,e10+ climax studios action shooter shoot-'em-up top-down up to 4 players
NARCOS: RISE OF THE CARTELS,63,welcome to colombia 1980's -- the fires of el patron's empire have been lit its influence spanning borders and expansion unabated influence and corruption is rife; cops guards politicians and those in between are falling into the pocket of the medellín cartel and after years of production america is finally taking notice narcos: rise of the cartels tells the story of the hit netflix tv series of the rise and fall of el patron choose your side and ally with the dea or conversely side with the narcos explore recognisable locations from the show and take a role in pivotal world-altering events and battles that will define and shift the war on drugs form your team from a variety of class-specific roles join leading characters upgrade your skills and take part in brutal turn-based combat where your actions will have consequence plata o plomo?,2.6,Nov 22 2019,m kuju entertainment action strategy turn-based general tactics no online multiplayer
RUNESTONE KEEPER,63,runestone keeper is a challenging rogue-like dungeon crawler that blends classic rpg elements and turn-based combat tactics choose your weapon and begin an epic adventure against monsters magic and goddesses as you step into the dark chamber and fight for glory,tbd,Apr 25 2018,t e-home entertainment e-home entertainment developerment co. ltd role-playing roguelike no online multiplayer
ASTERIX & OBELIX XXL 2,63,getafix a traitor? so says sam shieffer ex-super spy of the roman empire asterix & obelix head off to las vegum caesar's gigantic theme park in the heart of rome will our heroes manage to foil caesar's plan? - 2 characters to control at a time - action-packed combat - multiplayer possibility: 2 to 4 players can play wireless,7.4,Nov 29 2018, etranges libellules action platformer 3d no online multiplayer
60 SECONDS!,63,60 seconds! is a dark comedy atomic adventure of scavenge and survival collect supplies and rescue your family before the nuke hits stay alive in your fallout shelter make difficult decisions ration food and hunt mutant cockroaches and maybe survive or not,tbd,Mar 6 2020,t robot gentleman action general no online multiplayer
NEIGHBOURS BACK FROM HELL,63,did you know that “schadenfreude” is a german word defined as the concept of finding joy in someone else’s misfortune? it is also the main idea on which neighbours back from hell is built a whole tv show based on playing increasingly outrageous pranks on your grumpy neighbor to keep the audience entertained and viewership numbers high it’s good to be bad in this early 2000s trash tv-inspired slapstick extravaganza! as woody the vengeful star protagonist of neighbours back from hell you will prank your way through seasons 1 and 2 of the fictitious but aptly named tv show take the mischief from your nasty neighbor’s flat all the way to china india and mexico where you will make sure his holiday is a living hell while you’re at it why limit targeting your antics at your neighbor when you can involve his mother and fellow travelers? whatever you decide to do your trusty camera crew will be right there and keep a keen eye on all the action you can let your crooked creativity flow freely and watch the neighbor rage in desperation just be mindful not to get caught by him or his companions or they will whoop you good and your tv show will be taken off the air if you perform well on the other hand by creating more and more disarray and chaos in the neighbor’s life ratings will increase and you could win prestigious awards,8.8,Oct 8 2020, thq nordic farbworks strategy puzzle action general no online multiplayer
RECORE,63,assume the role of joule adams a young survivor of a terrible cataclysm who journeys from earth to the desert world “far eden” to build mankind’s new home but when joule wakes after centuries in cryo-sleep nothing has gone according to plan… with her “corebot” companion mack joule begins an adventure to unlock secrets from the past defeat powerful foes and bring new life and hope to far eden the far eden colony was meant to be a paradise where humans and corebots could build a future together now however most of the corebots have gone rogue and the planet is plagued by violent sandstorms in some areas these storms come and go altering the terrain and revealing new areas to explore and new challenges to overcome defeat your enemies—including massive boss creatures—with creative tactics split-second timing and by unleashing your corebots’ unique abilities craft components to customize your corebots to create your perfect battle party and then share your creations with other gamers online [microsoft],6.7,Sep 13 2016,t armature studio comcept action adventure general no online multiplayer
SERIAL CLEANER,63,serial cleaner is a story-driven fast-paced stealth/action game set in 1970s america you are a professional cleaner your job is to clean up murder scenes by disposing of bodies cleaning up blood stains and hiding incriminating evidence a good cleaner never gets caught so you have to make sure you get in clean up and get out without leaving a trace of evidence for the police to find,7.5,Jul 14 2017,m ifun4all curve digital action action adventure general linear
THE STATION,63,how would you react if a sentient alien civilization was discovered that challenged everything you knew about biology chemistry physics and religion?,7.2,Feb 20 2018,t the station adventure 3d first-person no online multiplayer
BARD'S GOLD,63,bard’s gold is slower-paced than most modern platformers and takes its gameplay inspiration from late ’80s and early ’90s classics such as rick dangerous alex kidd in miracle world rainbow islands wonder boy in monster world erik and rodland it features an original soundtrack that perfectly frames the atmosphere soothes your soul and fills you with confidence as you overcome levels you once thought were unbeatable,tbd,Jun 17 2016,e erdem sen action platformer 2d
NINJA PIZZA GIRL,63,ninja pizza girl is a serious game about self-esteem bullying and resilience and pizza delivering ninjas! its deeply-woven story follows gemma a sixteen-year-old girl working as a pizza delivery ninja for her fathers independent pizzeria in a world where slums teeter on top of skyscrapers where powerful mega-corporations exploit the poor and where quality pizza is hard to come by gemma must fight to keep her ideals her family and their business intact in face of the most merciless enemies known to any teenage girl other teenagers ninja pizza girl for honour for family for pizza,6.8,Jul 20 2016,e10+ disparity games action platformer 2d
MAID OF SKER,63,maid of sker is a first-person survival horror set in a remote hotel with a gory and macabre history from british folklore brave the nightmares of the quiet ones do not panic…don’t even breathe!,7.1,Jul 28 2020,m wales interactive action adventure survival no online multiplayer
GEMINI: HEROES REBORN,63,gemini is a first person action-adventure that allows users to enter into the role of cassandra age 20 she is a young woman on a journey of discovery in which she will unlock incredible powers - unique in the heroes universe - and solve a mystery in her past she will be reunited with her long missing family but not in the way she ever expected,6.2,Jan 19 2016,t phosphor games studio llc phosphor games action adventure linear
PNEUMA: BREATH OF LIFE,63,pneuma: breath of life requires you to think outside the box via a narrated story of self-discovery whilst exploring the ontological mystery of the breath of life,6.8,Feb 27 2015,e deco digital sci-fi adventure 3d first-person
TERA,63,"tera is an innovative action mmo featuring groundbreaking combat where player position timing and aim determine success in combat creating an experience beyond the limitations of traditional point-and-click style mmo games in the world of tera teamwork matters more than race or class as players form a common federation to stave off obliteration from marauding monsters and evil gods tera seamlessly integrates elements such as questing pvp combat and crafting into its ""all action no faction"" approach giving players the mmo features they love in an innovative new context",4.6,Apr 3 2018,mofficial site: http://www.tera-online.com/ bluehole studio role-playing massively multiplayer massively multiplayer
ALL-STAR FRUIT RACING,63,go bananas for a lightning-fast kart racer for all ages and abilities all-star fruit racing propels players into vibrant worlds filled with fast action,tbd,Aug 21 2018,e 3dclouds.it 3dclouds racing arcade automobile up to 8 players
THE LIVING DUNGEON,63,bring the excitement of playing a dungeon tournament board game to your screen in beautiful gruesome detail there really is nothing quite like the living dungeon up to 9 players can take part in a battle of wits luck and skulduggery survive other adventurers monsters and the dungeon itself through combat agility or dungeon manipulation only the strongest fastest and smartest survive,tbd,Jan 29 2016,t radiationburn miscellaneous board / card game
MCDROID,63,defend your shuttle against a variety of crazed alien species as they mutate corrupt the ground or even turn your crops against you load up on weapons bring your friends (drop-in/drop-out co-op) and take the battle to them if it gets too crazy turtle up behind your defensive perimeter and assume direct control of the lasers,tbd,Mar 4 2016,eofficial site: http://www.mcdroidgame.com/ elefantopia llc strategy real-time defense
ALBERT & OTTO: THE ADVENTURE BEGINS,63,traverse a haunting world set in 1939 germany in search of a mysterious girl with rabbit ears utilize a little bunny in creative ways to solve puzzles levitate sheep use them as torches or wolf bait and make your way through a land that seems to not fancy you being alive,6.0,Jan 10 2018,e10+ digerati distribution digerati action platformer 2d no online multiplayer
TOTALLY RELIABLE DELIVERY SERVICE,63,buckle up your back brace and fire up the delivery truck it’s time to deliver! join up to three of your friends and haphazardly get the job done in an interactive sandbox world delivery attempted that’s a totally reliable delivery service guarantee,5.9,Apr 1 2020,e we're five games action action adventure general open-world up to 4 players
DANGEROUS GOLF,63,welcome to the world of dangerous golf an arcade style sports game with a very explosive twist play through a variety of indoor courses – make a mess in the kitchen wreak havoc in a palace cause chaos in a castle and set fire to a gas station rack up scores by causing as much damage and destruction as possible fire off a smashbreaker blast the ball into the hole with an outrageous trickshot set off on a world tour play co-operatively in co-op world tour mode or try party golf with up to 8 players you don’t need to wear loud trousers funny shoes or a hat or be a bore when you shout “fore!” this is golf for everyone,4.8,Jun 3 2016,e three fields entertainment sports individual golf arcade
SEBASTIEN LOEB RALLY EVO,63,sebastien loeb rally evo is an off-road racing game experience that teams players with the greatest racer in rally history: sebastien loeb,7.4,Jan 29 2016,eofficial site: http://sebastienloebrallyevo.com/ milestone s.r.l racing general
LEGENDARY ELEVEN,63,legendary eleven is an epic arcade football game inspired by the golden age of football spanning the 70's to the 90's a fresh approach to the beautiful game with fluid gameplay and unique mechanics like morale super shots or stickers to boost your stats choose from 36 teams full of glorious haircuts moustaches and legends in short shorts lead them to glory and win the world cup,tbd,Jan 4 2019,e eclipse games sports team soccer arcade no online multiplayer
ASSETTO CORSA,63,assetto corsa is designed to provide a very realistic driving experience with single player and multiplayer options officially licensed cars and tracks developed using laser scan technology and the highest level of accuracy possible in reproducing real world motor racing environments also assetto corsa allows for considerable customisation and modification in order to satisfy the expectations of professional simracers gamers who prefer to approach the driving experience more progressively and hobbyists who just like to collect lots of cars and tracks,6.5,Aug 30 2016,eofficial site: http://www.kunos-simulazioni.com/ kunos simulazioni racing simulation automobile up to 16 players
